ISOTime,Wx,Wy,Atemp,Rel_Hum,Sol_Rad,LW_Net
02/09/2013 06:00:00,0.77118,0.72034,24.11000,89.40000,-1.99200,420.70000
02/09/2013 09:00:00,0.81137,0.72994,23.65000,89.40000,-3.30200,370.70000
02/09/2013 12:00:00,1.55877,0.27620,23.73000,80.10000,119.31700,385.80000
02/09/2013 15:00:00,1.34345,-0.65524,22.87000,85.80000,418.33300,408.70000
02/09/2013 18:00:00,1.24641,-1.49170,22.66000,79.50000,508.83300,388.30000
02/09/2013 21:00:00,1.10048,-1.40011,22.75000,69.40000,507.16700,334.90000
03/09/2013 00:00:00,0.97176,-1.31557,22.40000,69.60000,0.67000,395.00000
03/09/2013 03:00:00,1.29992,-1.65814,20.23000,67.80000,-2.64700,371.20000
03/09/2013 06:00:00,1.79404,-1.14818,18.53000,70.00000,-2.04200,376.80000
03/09/2013 09:00:00,1.83931,-1.00066,16.86000,75.40000,-2.63300,374.70000
03/09/2013 12:00:00,1.84393,-0.65123,16.36000,73.50000,29.48300,373.20000
03/09/2013 15:00:00,2.01340,-0.41139,16.61000,75.40000,208.83300,375.40000
03/09/2013 18:00:00,1.78892,-0.40361,17.91000,72.70000,296.00000,380.90000
03/09/2013 21:00:00,1.15212,-0.60098,19.05000,68.60000,369.83300,354.40000
04/09/2013 00:00:00,0.75737,-0.88009,20.14000,69.40000,1.98300,317.30000
04/09/2013 03:00:00,0.92070,0.21780,21.24000,65.40000,-3.94700,324.20000
04/09/2013 06:00:00,1.61079,0.45320,20.94000,76.40000,-3.38000,327.30000
04/09/2013 09:00:00,1.64736,-0.35016,20.73000,71.00000,-4.20000,317.40000
04/09/2013 12:00:00,1.88882,-0.28552,20.40000,79.10000,140.33300,330.00000
04/09/2013 15:00:00,1.87617,0.38089,20.63000,68.00000,698.50000,322.10000
04/09/2013 18:00:00,1.77590,1.27343,20.86000,71.20000,825.00000,322.30000
04/09/2013 21:00:00,2.02095,1.39384,22.62000,66.10000,455.00000,332.40000
05/09/2013 00:00:00,1.71083,1.13444,23.58000,69.00000,0.72000,348.60000
05/09/2013 03:00:00,-0.47781,1.46108,23.42000,81.00000,-2.25700,404.60000
05/09/2013 06:00:00,0.33036,-2.10844,20.58000,78.10000,-2.22800,384.30000
05/09/2013 09:00:00,0.25762,-1.89591,18.82000,74.00000,-2.29200,373.10000
05/09/2013 12:00:00,0.42804,-1.30083,17.92000,71.30000,77.73300,325.00000
05/09/2013 15:00:00,0.52709,-1.23742,17.43000,65.50000,679.50000,304.70000
05/09/2013 18:00:00,0.33531,0.93503,18.19000,60.90000,799.83300,326.30000
05/09/2013 21:00:00,0.48615,-1.17507,19.11000,49.00000,506.16700,301.80000
06/09/2013 00:00:00,0.90044,-1.69513,18.04000,53.30000,0.13700,287.70000
06/09/2013 03:00:00,-0.31316,2.01751,16.23000,62.00000,-4.15500,280.80000
06/09/2013 06:00:00,-1.28024,-1.05538,16.97000,61.30000,-4.16300,288.80000
06/09/2013 09:00:00,-0.94608,0.31173,17.12000,56.60000,-5.06500,288.60000
06/09/2013 12:00:00,-0.08322,0.38983,17.27000,58.50000,113.93300,293.40000
06/09/2013 15:00:00,0.24025,0.66959,17.98000,58.90000,657.16700,301.90000
06/09/2013 18:00:00,0.40870,0.60050,18.45000,56.30000,779.50000,303.20000
06/09/2013 21:00:00,0.36098,0.51463,19.43000,46.70000,470.16700,298.60000
07/09/2013 00:00:00,0.36983,0.62842,19.40000,48.30000,-3.02500,319.40000
07/09/2013 03:00:00,0.39999,1.17430,20.04000,59.10000,-4.62300,309.00000
07/09/2013 06:00:00,0.42145,1.34059,20.77000,64.00000,-3.29000,343.90000
07/09/2013 09:00:00,1.15342,1.26506,21.15000,62.90000,-3.46300,320.40000
07/09/2013 12:00:00,1.59694,1.41997,20.41000,66.60000,77.70000,326.00000
07/09/2013 15:00:00,1.45676,1.49478,21.19000,65.90000,324.16700,386.60000
07/09/2013 18:00:00,1.87522,1.24792,22.13000,71.20000,568.33300,384.80000
07/09/2013 21:00:00,1.27522,0.45396,23.00000,80.20000,174.83300,397.50000
08/09/2013 00:00:00,0.40160,0.33076,23.43000,82.00000,-1.27200,403.50000
08/09/2013 03:00:00,0.65430,0.59013,22.96000,85.70000,-2.02200,406.40000
08/09/2013 06:00:00,0.97006,-0.32501,22.75000,89.30000,-2.93800,379.90000
08/09/2013 09:00:00,-0.35861,1.56642,22.16000,85.10000,-1.99700,401.30000
08/09/2013 12:00:00,-1.02400,-1.59418,21.28000,84.10000,8.85300,406.70000
08/09/2013 15:00:00,-1.50882,-1.15977,20.24000,82.20000,90.36700,399.90000
08/09/2013 18:00:00,-0.88069,-0.32138,19.18000,66.30000,839.16700,322.20000
08/09/2013 21:00:00,-0.81284,0.59056,19.53000,59.80000,411.00000,310.20000
09/09/2013 00:00:00,-0.83387,0.74520,19.34000,62.70000,-2.06500,315.20000
09/09/2013 03:00:00,-1.30073,0.56687,19.33000,64.90000,-3.51500,327.60000
09/09/2013 06:00:00,-1.50557,0.60030,18.41000,67.80000,-3.58800,292.00000
09/09/2013 09:00:00,-1.05684,0.94049,18.29000,67.40000,-4.31000,300.00000
09/09/2013 12:00:00,-0.76643,1.14860,18.31000,73.60000,33.58300,364.60000
09/09/2013 15:00:00,-0.55210,1.00880,19.28000,74.30000,328.50000,378.20000
09/09/2013 18:00:00,-0.11996,0.87459,20.72000,76.60000,179.16700,403.60000
09/09/2013 21:00:00,-0.19903,0.72944,22.38000,76.80000,254.00000,381.70000
10/09/2013 00:00:00,-0.51645,1.00633,22.48000,87.80000,-0.98700,373.70000
10/09/2013 03:00:00,-0.32297,1.47420,23.72000,86.90000,-2.34500,384.20000
10/09/2013 06:00:00,1.04501,2.01766,24.17000,82.20000,-2.13000,387.50000
10/09/2013 09:00:00,1.50231,1.54540,24.14000,81.60000,-1.93000,399.80000
10/09/2013 12:00:00,1.60346,1.59815,23.91000,85.00000,83.16700,385.00000
10/09/2013 15:00:00,1.65172,1.31610,24.01000,85.90000,584.83300,382.00000
10/09/2013 18:00:00,1.43729,1.46992,24.67000,84.30000,755.66700,384.60000
10/09/2013 21:00:00,1.21798,1.31816,25.85000,77.90000,402.00000,387.50000
11/09/2013 00:00:00,0.95149,1.07456,24.92000,81.70000,-1.84700,392.00000
11/09/2013 03:00:00,0.52783,0.46231,25.49000,82.10000,-2.40700,391.70000
11/09/2013 06:00:00,1.28791,1.20402,24.66000,85.30000,-2.84700,412.80000
11/09/2013 09:00:00,1.17481,1.23182,24.41000,83.30000,-2.58500,383.00000
11/09/2013 12:00:00,1.23094,1.11952,23.87000,85.40000,44.01700,400.10000
11/09/2013 15:00:00,1.19735,1.50269,23.86000,84.60000,578.83300,379.80000
11/09/2013 18:00:00,1.02360,1.53401,24.45000,85.10000,671.00000,380.10000
11/09/2013 21:00:00,1.11836,0.96001,25.56000,80.20000,433.16700,378.70000
12/09/2013 00:00:00,0.48731,1.12330,25.63000,77.30000,-1.93700,395.80000
12/09/2013 03:00:00,0.05083,1.19392,22.61000,87.60000,-2.74300,407.10000
12/09/2013 06:00:00,0.83767,1.27600,22.69000,88.50000,-2.11500,372.50000
12/09/2013 09:00:00,1.65523,0.75471,22.97000,89.70000,-1.88300,402.80000
12/09/2013 12:00:00,1.22842,0.02194,22.65000,88.00000,6.63200,407.00000
12/09/2013 15:00:00,1.26135,0.25117,22.14000,81.40000,192.33300,398.90000
12/09/2013 18:00:00,1.29224,-1.40196,21.77000,84.20000,266.83300,395.20000
12/09/2013 21:00:00,0.89946,-1.86776,22.13000,67.30000,445.00000,342.50000
13/09/2013 00:00:00,0.45762,-1.37911,21.34000,69.20000,-2.81500,339.00000
13/09/2013 03:00:00,0.51159,-2.17880,18.62000,75.30000,-1.48200,376.80000
13/09/2013 06:00:00,0.87597,-1.74062,17.35000,77.70000,-1.92200,347.10000
13/09/2013 09:00:00,-0.91951,1.56613,15.97000,78.60000,-1.66500,359.60000
13/09/2013 12:00:00,-0.11532,-2.00864,15.78000,74.40000,58.58300,339.20000
13/09/2013 15:00:00,-0.29081,-2.19471,14.77000,70.00000,234.33300,356.30000
13/09/2013 18:00:00,0.12194,-1.87855,15.24000,65.20000,441.16700,354.90000
13/09/2013 21:00:00,0.63333,-1.96023,14.73000,66.00000,294.00000,351.10000
14/09/2013 00:00:00,-0.78155,2.07313,13.71000,74.80000,-2.07800,350.90000
14/09/2013 03:00:00,-0.73739,-1.79920,13.07000,60.70000,-1.76300,338.30000
14/09/2013 06:00:00,-0.90896,-1.49022,12.51000,61.00000,-2.69800,296.30000
14/09/2013 09:00:00,-0.48227,-0.87951,12.83000,61.40000,-3.43800,266.40000
14/09/2013 12:00:00,0.17234,0.87966,13.34000,65.60000,101.23300,326.40000
14/09/2013 15:00:00,0.63318,-0.39309,13.29000,61.10000,658.00000,277.30000
14/09/2013 18:00:00,0.69167,0.44508,14.31000,58.80000,823.33300,285.40000
14/09/2013 21:00:00,0.81731,1.01879,15.59000,55.90000,448.50000,280.80000
15/09/2013 00:00:00,1.10932,0.96028,15.90000,48.10000,-4.50200,276.90000
15/09/2013 03:00:00,0.83973,0.89228,17.24000,52.40000,-4.18000,285.20000
15/09/2013 06:00:00,0.96245,0.78669,17.50000,66.30000,-3.82300,302.80000
15/09/2013 09:00:00,1.03687,1.02826,17.60000,69.20000,-3.15000,301.60000
15/09/2013 12:00:00,1.60556,0.59726,17.88000,62.20000,61.46700,304.20000
15/09/2013 15:00:00,1.47262,0.92786,17.88000,70.10000,388.50000,358.10000
15/09/2013 18:00:00,1.36586,0.96572,18.66000,58.00000,387.83300,362.00000
15/09/2013 21:00:00,1.08069,0.68282,19.09000,54.20000,120.13300,370.50000
16/09/2013 00:00:00,0.55353,-1.65664,18.75000,59.60000,-8.12200,378.20000
16/09/2013 03:00:00,0.20277,-0.76181,16.93000,72.60000,-1.60700,375.00000
16/09/2013 06:00:00,1.15923,-0.72908,17.01000,63.70000,-1.97200,369.30000
16/09/2013 09:00:00,1.39838,-0.93059,15.84000,69.10000,-3.29500,302.10000
16/09/2013 12:00:00,1.09545,-1.48942,14.70000,88.60000,13.80000,370.80000
16/09/2013 15:00:00,0.30628,-2.23298,15.98000,78.00000,588.50000,309.90000
16/09/2013 18:00:00,-0.22749,-1.42107,16.08000,67.00000,480.66700,357.20000
16/09/2013 21:00:00,-0.45739,1.21332,15.12000,65.10000,489.16700,290.10000
17/09/2013 00:00:00,0.82014,-1.33583,14.82000,60.10000,-3.53000,289.00000
17/09/2013 03:00:00,0.66146,1.51373,15.11000,72.10000,-2.70800,311.30000
17/09/2013 06:00:00,-1.91152,-0.68585,14.64000,74.50000,-2.91700,302.40000
17/09/2013 09:00:00,-1.82877,-0.22454,13.56000,67.40000,-3.24300,272.10000
17/09/2013 12:00:00,-1.61247,0.76173,13.29000,58.50000,82.23300,262.60000
17/09/2013 15:00:00,-1.56026,0.61611,13.17000,66.90000,625.50000,266.40000
17/09/2013 18:00:00,-1.66005,0.14524,14.70000,58.80000,819.83300,274.80000
17/09/2013 21:00:00,-1.42739,0.12727,16.51000,60.30000,466.50000,285.20000
18/09/2013 00:00:00,-1.08148,0.14878,17.57000,67.50000,-3.50800,288.10000
18/09/2013 03:00:00,-1.42589,0.42172,18.42000,64.00000,-3.73200,292.90000
18/09/2013 06:00:00,-0.56350,1.37814,18.37000,57.00000,-3.20700,294.30000
18/09/2013 09:00:00,0.03248,1.56383,17.56000,66.00000,-3.46700,297.60000
18/09/2013 12:00:00,-0.03060,1.38911,16.90000,72.30000,100.31700,302.70000
18/09/2013 15:00:00,-0.11188,0.88686,17.70000,71.30000,651.16700,307.70000
18/09/2013 18:00:00,-0.15810,0.65137,18.63000,70.20000,618.00000,331.40000
18/09/2013 21:00:00,-0.67520,0.42701,20.23000,66.70000,422.33300,328.50000
19/09/2013 00:00:00,-1.00057,0.37362,20.28000,77.70000,-3.41300,323.70000
19/09/2013 03:00:00,-0.79416,0.92905,20.60000,77.20000,-3.14300,331.40000
19/09/2013 06:00:00,0.56723,1.37751,19.52000,83.30000,-2.90300,324.80000
19/09/2013 09:00:00,0.62318,1.29817,18.67000,89.90000,-2.05800,348.90000
19/09/2013 12:00:00,0.49129,1.19308,19.27000,89.20000,46.51700,350.00000
19/09/2013 15:00:00,-0.19054,1.10198,20.03000,87.90000,295.16700,396.80000
19/09/2013 18:00:00,-0.29732,1.23614,20.94000,86.30000,420.83300,404.80000
19/09/2013 21:00:00,-0.53710,0.71835,21.68000,86.00000,243.16700,370.50000
20/09/2013 00:00:00,-0.64628,0.78733,21.23000,90.00000,-2.73000,361.00000
20/09/2013 03:00:00,-0.10992,1.41908,21.08000,86.60000,-2.40500,355.20000
20/09/2013 06:00:00,0.09182,1.26027,20.79000,87.60000,-2.41200,353.10000
20/09/2013 09:00:00,-0.01366,1.42771,20.48000,89.60000,-2.20700,358.50000
20/09/2013 12:00:00,-0.25995,1.65471,20.52000,92.60000,9.51300,411.90000
20/09/2013 15:00:00,-0.17125,1.99544,21.20000,90.20000,524.50000,370.20000
20/09/2013 18:00:00,-0.31091,1.77633,22.63000,86.00000,663.00000,379.10000
20/09/2013 21:00:00,-0.62603,1.61484,23.09000,84.70000,202.83300,395.40000
21/09/2013 00:00:00,-0.58025,2.02663,23.66000,80.20000,-1.92200,390.60000
21/09/2013 03:00:00,0.80607,0.76876,20.89000,93.50000,-1.17700,410.40000
21/09/2013 06:00:00,1.05780,1.01556,20.41000,93.70000,-1.34200,400.20000
21/09/2013 09:00:00,1.13102,0.28956,19.58000,92.60000,-1.23800,400.20000
21/09/2013 12:00:00,0.41811,0.97043,18.85000,91.00000,4.65000,394.40000
21/09/2013 15:00:00,1.35142,0.88981,18.55000,80.70000,24.65000,387.00000
21/09/2013 18:00:00,1.26326,-1.29509,18.21000,77.50000,616.66700,335.40000
21/09/2013 21:00:00,1.30292,-2.37845,16.90000,78.70000,427.66700,340.40000
22/09/2013 00:00:00,0.94934,-1.25116,17.11000,73.20000,-3.01500,328.60000
22/09/2013 03:00:00,0.69134,-1.48103,16.69000,74.50000,-1.92200,345.50000
22/09/2013 06:00:00,1.18208,-1.38057,14.88000,69.50000,-2.66200,304.60000
22/09/2013 09:00:00,1.32343,-1.49840,13.67000,61.10000,-1.75500,350.00000
22/09/2013 12:00:00,1.49891,-1.83222,12.95000,62.20000,27.63300,341.60000
22/09/2013 15:00:00,0.98419,-1.12940,12.22000,66.70000,500.66700,280.00000
22/09/2013 18:00:00,0.82269,-0.75383,13.72000,62.60000,765.83300,296.50000
22/09/2013 21:00:00,0.32316,-1.69248,12.91000,82.30000,368.66700,355.90000
23/09/2013 00:00:00,0.58552,-1.45793,13.85000,66.70000,-1.75800,338.90000
23/09/2013 03:00:00,0.11629,1.33913,13.15000,66.40000,-2.99200,271.60000
23/09/2013 06:00:00,-0.56315,-1.12249,12.97000,64.80000,-2.90200,299.30000
23/09/2013 09:00:00,-0.59629,-0.41092,13.10000,60.60000,-2.04000,344.20000
23/09/2013 12:00:00,-0.52201,-0.83694,13.31000,57.40000,30.98300,286.00000
23/09/2013 15:00:00,-0.45325,-0.96466,13.28000,60.50000,139.00000,352.70000
23/09/2013 18:00:00,-0.14928,-0.15550,13.56000,59.60000,393.66700,338.90000
23/09/2013 21:00:00,0.42457,0.53650,13.92000,54.40000,429.33300,279.70000
24/09/2013 00:00:00,0.25039,0.43247,14.18000,58.90000,-4.86200,276.40000
24/09/2013 03:00:00,-0.45567,1.22108,14.75000,59.40000,-4.92000,279.50000
24/09/2013 06:00:00,-0.93105,-0.93806,14.88000,60.70000,-4.59000,288.50000
24/09/2013 09:00:00,-1.25284,-0.35925,14.52000,64.20000,-4.63000,281.40000
24/09/2013 12:00:00,-0.87777,-0.53891,14.86000,61.40000,65.90000,281.90000
24/09/2013 15:00:00,-0.86880,-0.46706,15.58000,62.00000,585.66700,285.70000
24/09/2013 18:00:00,-0.37077,0.15664,16.14000,62.80000,771.33300,305.90000
24/09/2013 21:00:00,-0.09934,0.41151,16.14000,68.30000,412.83300,291.50000
25/09/2013 00:00:00,-0.33094,0.29874,17.12000,54.60000,-4.24200,281.20000
25/09/2013 03:00:00,-0.77665,-0.28157,17.38000,57.90000,-4.20300,283.50000
25/09/2013 06:00:00,-0.86238,0.11280,16.66000,69.00000,-4.21200,293.10000
25/09/2013 09:00:00,-1.09853,-0.53069,16.92000,72.50000,-3.75700,291.40000
25/09/2013 12:00:00,-1.35492,-0.91064,17.08000,70.30000,73.88300,300.80000
25/09/2013 15:00:00,-1.49334,-0.77265,17.22000,68.30000,608.50000,294.50000
25/09/2013 18:00:00,-1.01731,-0.04572,17.83000,62.50000,364.83300,327.10000
25/09/2013 21:00:00,-0.94651,0.20572,18.27000,63.90000,444.66700,297.00000
26/09/2013 00:00:00,-0.28572,-0.43281,18.90000,52.30000,-4.16700,286.80000
26/09/2013 03:00:00,-0.30180,-0.43026,19.36000,66.70000,-3.68000,303.80000
26/09/2013 06:00:00,-1.15845,-0.28525,18.83000,63.50000,-4.22200,295.00000
26/09/2013 09:00:00,-1.10904,-0.81140,18.61000,65.90000,-3.96300,293.10000
26/09/2013 12:00:00,-1.05970,-0.59550,18.09000,79.10000,56.46700,299.00000
26/09/2013 15:00:00,-0.78331,-0.53358,18.27000,69.90000,582.33300,299.40000
26/09/2013 18:00:00,-0.72112,0.07214,18.46000,68.50000,752.16700,302.40000
26/09/2013 21:00:00,-0.66118,0.56374,18.77000,64.60000,403.00000,300.50000
27/09/2013 00:00:00,-0.98800,0.34297,18.99000,62.40000,-4.04200,300.00000
27/09/2013 03:00:00,-0.59389,-0.63157,19.47000,63.00000,-3.61500,308.60000
27/09/2013 06:00:00,-0.65123,-0.62523,19.03000,75.20000,-3.50300,310.50000
27/09/2013 09:00:00,-0.95352,-0.68613,18.43000,73.30000,-3.93300,306.70000
27/09/2013 12:00:00,-1.17847,-0.43558,18.17000,74.40000,53.18300,308.60000
27/09/2013 15:00:00,-1.35511,0.03492,17.78000,69.60000,568.83300,307.30000
27/09/2013 18:00:00,-1.18514,0.36664,18.01000,70.00000,742.66700,308.70000
27/09/2013 21:00:00,-1.31432,0.43854,18.06000,72.00000,397.66700,303.70000
28/09/2013 00:00:00,-1.69779,0.15353,18.63000,73.50000,-3.37200,306.20000
28/09/2013 03:00:00,-1.72630,-0.40083,18.76000,78.70000,-3.10300,309.40000
28/09/2013 06:00:00,-1.73719,-0.13599,18.41000,84.30000,-3.17200,308.50000
28/09/2013 09:00:00,-1.33806,0.43843,18.00000,76.50000,-3.59300,305.90000
28/09/2013 12:00:00,-1.04210,0.50827,17.60000,77.30000,55.16700,303.40000
28/09/2013 15:00:00,-0.86234,0.71207,18.38000,70.40000,548.50000,307.60000
28/09/2013 18:00:00,-0.83197,0.69516,19.54000,69.20000,715.50000,317.50000
28/09/2013 21:00:00,-1.27452,0.49410,20.60000,72.40000,302.83300,321.60000
29/09/2013 00:00:00,-1.70921,0.62531,20.95000,75.20000,-3.91000,325.40000
29/09/2013 03:00:00,-0.86874,2.10470,19.63000,71.70000,-3.05700,318.80000
29/09/2013 06:00:00,-0.54817,2.62164,18.34000,72.90000,-2.73700,313.20000
29/09/2013 09:00:00,-0.21861,2.07993,17.82000,75.10000,-2.75300,315.10000
29/09/2013 12:00:00,-0.00696,2.09832,17.56000,80.10000,62.16700,329.30000
29/09/2013 15:00:00,0.31934,1.74321,18.15000,79.80000,392.33300,342.80000
29/09/2013 18:00:00,0.32001,1.16519,19.95000,79.40000,243.66700,371.30000
29/09/2013 21:00:00,0.61178,0.54309,19.92000,81.10000,82.25000,388.90000
30/09/2013 00:00:00,-0.00567,0.30411,19.57000,84.40000,-1.96300,393.80000
30/09/2013 03:00:00,0.19884,0.74820,18.97000,84.10000,-3.37200,389.00000
30/09/2013 06:00:00,0.25623,1.16038,19.09000,82.20000,-1.53800,388.30000
30/09/2013 09:00:00,1.06391,1.22903,18.63000,87.20000,-1.22000,395.90000
30/09/2013 12:00:00,0.95280,0.38312,18.53000,87.00000,9.76300,394.00000
30/09/2013 15:00:00,1.08244,-0.33486,18.44000,83.20000,407.66700,332.50000
30/09/2013 18:00:00,0.62944,0.66716,17.99000,76.60000,363.33300,375.60000
30/09/2013 21:00:00,0.82827,1.34908,18.25000,70.60000,175.50000,348.50000
01/10/2013 00:00:00,0.77797,1.37775,18.10000,74.40000,-4.71000,327.90000
01/10/2013 03:00:00,0.46616,1.32159,18.72000,84.00000,-3.29000,326.30000
01/10/2013 06:00:00,0.41165,0.97318,18.76000,88.10000,-3.06300,324.50000
01/10/2013 09:00:00,0.56357,0.53037,18.70000,88.20000,-2.89000,324.50000
01/10/2013 12:00:00,0.89828,0.24190,18.75000,86.50000,26.80000,365.60000
01/10/2013 15:00:00,0.94756,0.91579,18.83000,87.30000,453.83300,342.50000
01/10/2013 18:00:00,1.31149,1.38894,19.43000,87.30000,677.16700,330.00000
01/10/2013 21:00:00,0.74388,1.10285,20.38000,85.30000,320.66700,334.80000
02/10/2013 00:00:00,0.67690,0.92762,20.49000,84.40000,-3.33300,334.00000
